danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
0.476,0.658,6,-6.737,0,0.0281,0.2,0.00155,0.0635,0.357,97.527,279467,4,41.42125,12,1
0.559,0.862,7,-7.819,1,0.0514,0.283,0.00106,0.546,0.434,124.596,308747,4,39.44132,12,1
0.42,0.574,4,-5.149,1,0.0292,0.238,0.000115,0.127,0.218,170.549,275667,4,45.35451,12,1
0.559,0.327,10,-17.102,1,0.0395,0.562,7.93e-06,0.0832,0.252,114.097,186137,4,36.31914,6,0
0.542,0.554,7,-12.409,1,0.0348,0.59,0.00174,0.299,0.805,123.142,201467,4,33.98357,12,0
0.32,0.804,0,-10.285,1,0.0791,0.000934,0.545,0.0734,0.336,160.622,234040,4,44.98058,8,0
0.578,0.375,11,-11.279,1,0.0319,0.93,0.628,0.0933,0.486,91.717,457533,4,31.51116,16,0
0.632,0.352,7,-22.537,1,0.0767,0.953,0.753,0.0795,0.612,93.485,19533,4,0.0,2,0
0.642,0.243,4,-21.302,0,0.0426,0.721,0.837,0.0983,0.903,136.837,173640,4,45.2305,8,0
0.494,0.938,7,-7.13,1,0.0775,0.0108,1.9e-06,0.119,0.493,161.401,136333,4,22.85286,6,0
0.265,0.892,8,-13.763,1,0.107,0.351,0.884,0.0829,0.114,141.959,545067,4,22.86279,24,0
0.641,0.43,1,-13.314,0,0.0283,0.306,0.0,0.162,0.506,137.807,265040,4,43.52508,13,1
0.274,0.721,7,-8.352,1,0.126,0.33,0.0,0.97,0.419,186.372,548707,3,24.23993,25,0
0.154,0.319,9,-13.095,0,0.0305,0.0601,0.906,0.239,0.0351,143.056,221773,4,30.98354,8,0
0.707,0.5,9,-15.198,0,0.0387,0.136,0.0,0.237,0.77,117.997,320360,4,17.0905,13,1
0.745,0.771,6,-6.416,1,0.278,0.207,6.69e-05,0.196,0.587,91.146,242507,4,44.48293,11,1
0.682,0.579,2,-6.526,0,0.101,0.467,2.21e-06,0.0952,0.712,76.915,278760,4,57.49305,8,1
0.85,0.742,4,-7.747,0,0.0733,0.0338,5.13e-06,0.0743,0.686,118.808,215403,4,59.89614,9,1
0.516,0.733,7,-11.341,0,0.0326,0.000373,0.00716,0.258,0.552,98.006,226027,4,22.06018,11,1
0.645,0.396,7,-13.684,0,0.0347,0.812,0.00915,0.212,0.857,138.328,184040,4,64.28604,10,0
0.522,0.769,4,-9.9,0,0.0383,0.123,0.00417,0.128,0.335,114.959,232840,4,138.84186,6,1
0.623,0.646,5,-9.888,1,0.0316,0.035,0.0,0.0736,0.492,121.301,227707,4,35.12971,11,1
0.714,0.826,11,-8.668,0,0.0486,0.00661,2.29e-06,0.231,0.89,118.174,282027,4,38.29009,15,1
0.543,0.43,7,-7.483,1,0.0308,0.558,6.46e-06,0.141,0.277,131.908,237693,4,29.21986,10,1
0.769,0.636,5,-7.168,1,0.0443,0.119,5.9e-06,0.0448,0.836,136.709,248627,4,37.53583,12,1
0.664,0.644,6,-10.631,1,0.0689,0.0581,0.0,0.307,0.855,123.306,272293,4,29.06564,9,1
0.403,0.79,9,-8.721,1,0.0458,2.74e-05,0.0101,0.198,0.638,178.206,193333,3,18.24376,10,0
0.747,0.52,10,-10.523,0,0.0357,0.0977,0.0537,0.142,0.601,92.869,232773,4,22.15795,10,1
0.692,0.721,11,-7.467,1,0.0551,0.0827,0.00034,0.433,0.963,112.205,217093,4,36.72841,8,0
0.574,0.618,10,-11.135,0,0.085,0.0122,1.08e-06,0.155,0.843,92.024,319533,4,21.91872,17,1
0.441,0.414,0,-15.937,1,0.0407,0.0352,3.6e-05,0.309,0.67,134.181,186733,4,29.03224,10,0
0.584,0.444,9,-11.424,0,0.0407,0.147,0.0,0.607,0.24,117.987,297273,4,32.12671,12,1
0.605,0.47,9,-10.56,1,0.0338,0.675,7.63e-05,0.217,0.679,104.718,170307,4,53.06096,10,0
0.532,0.0744,1,-16.092,1,0.0355,0.949,1.22e-05,0.106,0.125,117.131,270400,3,46.5217,15,1
0.566,0.713,0,-12.713,1,0.185,0.0113,0.551,0.148,0.467,160.116,318440,4,40.38848,13,0
0.472,0.485,8,-8.412,1,0.0274,0.0655,1.76e-05,0.0801,0.277,138.788,213507,4,43.10834,9,1
0.858,0.609,1,-10.695,1,0.113,0.0542,9.04e-05,0.315,0.478,107.978,222840,4,35.73794,8,1
0.375,0.527,10,-9.216,0,0.0499,0.831,4.16e-05,0.753,0.636,151.587,200227,4,35.43044,10,0
0.682,0.46,2,-8.831,1,0.0372,0.0716,0.321,0.102,0.207,139.568,380293,4,103.67658,11,0
0.664,0.497,8,-11.975,0,0.0344,0.302,0.0,0.0631,0.645,149.996,311133,4,48.17227,13,1
0.729,0.635,7,-5.729,1,0.0298,0.578,1.88e-06,0.0469,0.735,80.618,269707,4,27.25863,11,1
0.745,0.645,6,-12.039,0,0.151,0.133,8.97e-06,0.0556,0.968,101.74,309200,4,39.26468,10,1
0.766,0.882,5,-4.478,1,0.0719,0.0674,2.3e-06,0.281,0.544,107.932,172467,4,36.1806,8,1
0.6,0.772,5,-8.483,0,0.0444,0.37,4.46e-06,0.0641,0.921,79.059,265213,4,30.54996,12,1
0.441,0.826,4,-8.572,1,0.0387,0.0862,0.00217,0.365,0.619,199.381,147400,4,35.25603,7,0
0.697,0.608,4,-10.976,0,0.0463,0.0295,0.0,0.276,0.725,133.879,274533,4,42.53779,13,1
0.455,0.682,9,-6.996,1,0.041,0.00142,4.96e-05,0.162,0.283,177.997,270160,4,41.15531,11,1
0.586,0.609,7,-13.508,1,0.883,0.925,0.000314,0.265,0.498,117.564,320000,3,59.94922,12,0
0.451,0.758,2,-13.521,1,0.0431,4.52e-06,0.859,0.135,0.726,167.882,121733,4,38.78864,6,0
0.478,0.267,3,-12.184,1,0.0305,0.88,0.00017,0.197,0.289,71.334,281960,4,36.69639,12,1
0.409,0.626,2,-8.032,1,0.0363,0.556,0.0,0.415,0.305,170.949,400358,4,19.84869,13,1
0.55,0.339,5,-14.157,1,0.0295,0.531,0.0,0.0873,0.301,149.662,287267,3,20.90032,13,1
0.586,0.491,2,-9.691,0,0.0301,0.111,3.26e-05,0.166,0.843,89.086,254066,4,23.18543,11,0
0.577,0.0643,7,-26.603,1,0.0509,0.859,0.403,0.124,0.208,102.185,249067,4,83.82564,11,0
0.789,0.643,0,-7.188,1,0.0321,0.149,0.576,0.0958,0.811,115.976,283827,4,34.37221,16,0
0.613,0.934,0,-3.711,1,0.0342,0.0406,0.000313,0.0882,0.776,107.273,283267,4,39.25126,11,0
0.723,0.725,4,-11.829,0,0.0654,0.104,4.06e-05,0.0825,0.597,106.002,287800,4,24.15849,15,1
0.256,0.133,0,-12.382,1,0.0323,0.761,6.81e-06,0.101,0.146,135.803,257893,4,35.22627,12,0
0.796,0.638,7,-3.923,1,0.11,0.00356,0.000209,0.0811,0.583,96.507,205600,4,61.34689,10,1
0.403,0.282,10,-7.95,1,0.0287,0.694,0.0,0.0914,0.204,128.113,227827,4,40.70573,11,1
0.279,0.913,5,-11.39,1,0.0728,6.29e-06,0.0617,0.114,0.399,141.434,251627,4,27.15753,14,0
0.665,0.887,7,-4.45,1,0.0328,0.00164,0.000957,0.101,0.908,119.32,197693,4,88.4677,7,1
0.774,0.722,9,-8.56,0,0.168,0.216,0.0,0.0589,0.793,99.267,210400,4,41.98718,9,1
0.643,0.43,4,-11.694,1,0.0447,0.65,0.0,0.417,0.475,131.846,242627,4,41.28884,13,1
0.709,0.782,7,-3.438,1,0.227,0.262,1.64e-05,0.0721,0.644,94.168,224920,4,31.3347,13,1
0.951,0.51,1,-9.75,1,0.178,0.0468,3.04e-06,0.211,0.386,103.065,343733,4,49.13003,15,1
0.592,0.114,8,-21.159,1,0.0379,0.491,0.832,0.0887,0.442,140.044,387720,4,41.30206,20,0
0.575,0.392,9,-10.383,1,0.035,0.609,7.45e-05,0.0624,0.498,179.789,291533,4,26.61673,14,0
0.664,0.775,7,-10.811,1,0.105,0.843,0.0,0.164,0.907,122.487,102427,4,53.31223,5,0
0.685,0.547,11,-12.417,0,0.0487,0.0306,1.05e-05,0.0694,0.909,77.509,289533,4,56.93602,12,1
0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,257053,4,37.21859,10,1
0.371,0.737,7,-10.363,0,0.0421,0.552,0.824,0.209,0.472,129.348,304200,4,94.44565,7,0
0.637,0.875,10,-6.292,0,0.0646,0.0131,3.37e-06,0.0458,0.814,92.027,273200,4,57.70091,9,1
0.433,0.143,2,-12.909,1,0.0401,0.816,6.11e-06,0.116,0.162,131.139,259613,4,44.93696,11,0
0.49,0.354,7,-14.953,0,0.0434,0.329,3.31e-05,0.333,0.424,138.651,288267,4,21.35431,14,1
0.779,0.715,2,-5.886,0,0.0368,0.297,0.0,0.157,0.621,126.036,281747,4,52.48035,13,1
0.691,0.571,10,-7.737,0,0.0347,0.0313,0.206,0.118,0.641,92.528,293933,4,42.90385,12,1
0.46,0.348,10,-21.818,1,0.0492,0.936,0.465,0.71,0.617,109.209,226162,4,25.34314,11,0
0.463,0.777,9,-7.091,1,0.157,0.00207,0.000594,0.126,0.526,169.72,230760,4,42.29594,10,0
0.258,0.603,11,-6.855,1,0.0319,0.439,0.0361,0.11,0.149,142.621,404519,4,33.85085,18,0
0.848,0.896,1,-3.871,0,0.323,0.223,0.0,0.229,0.758,129.147,212547,5,25.46329,10,1
0.331,0.574,7,-10.311,1,0.036,0.188,0.000506,0.235,0.431,105.239,227480,3,29.22496,11,0
0.793,0.756,6,-5.675,1,0.288,0.395,0.0,0.185,0.714,87.994,215067,4,82.88136,5,0
0.352,0.229,9,-23.092,0,0.0353,0.839,0.829,0.166,0.555,130.371,89853,4,23.31633,5,0
0.93,0.547,0,-14.057,1,0.0607,0.00864,0.0,0.114,0.92,107.086,226667,4,30.47771,10,1
0.543,0.257,7,-14.322,1,0.0246,0.00483,0.359,0.121,0.271,80.056,256507,4,33.23686,13,1
0.441,0.659,9,-7.395,1,0.0315,0.35,9.9e-05,0.305,0.536,102.464,214173,4,36.13243,9,1
0.677,0.845,2,-8.27,0,0.0379,0.0253,0.00102,0.325,0.639,105.893,274747,4,75.30457,12,1
0.529,0.866,11,-5.053,1,0.0391,0.0321,0.00117,0.148,0.759,107.544,221187,4,32.75166,8,1
0.469,0.243,3,-12.056,1,0.0541,0.872,0.0,0.706,0.269,79.959,170400,4,53.36584,4,0
0.429,0.367,0,-15.788,1,0.0347,0.768,0.64,0.679,0.384,121.919,210440,4,61.21797,9,0
0.694,0.923,4,-7.428,1,0.0382,0.185,0.00187,0.318,0.849,127.144,241507,4,42.67059,8,1
0.563,0.866,7,-8.861,1,0.0499,0.154,0.0,0.579,0.582,125.884,259840,4,64.63333,11,1
0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,231787,4,87.63952,6,1
0.437,0.723,1,-7.013,1,0.0471,0.0884,3.91e-05,0.113,0.344,139.765,251293,4,28.42519,13,1
0.36,0.881,0,-6.815,0,0.048,0.0113,0.0,0.0742,0.295,84.861,348800,4,47.13349,10,1
0.164,0.0328,4,-25.181,0,0.037,0.918,0.268,0.0779,0.0691,76.327,466573,4,43.37352,26,0
0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,260000,4,47.92574,14,1
0.743,0.787,6,-8.722,0,0.0535,0.116,9.59e-06,0.204,0.752,102.723,252027,4,27.82956,11,1
0.698,0.434,8,-12.892,0,0.0272,0.166,0.000566,0.0658,0.386,130.295,353000,4,30.10679,18,1
0.659,0.702,2,-9.255,1,0.0308,0.11,0.000136,0.365,0.402,94.28,227307,4,47.42573,10,1
0.497,0.292,4,-17.914,0,0.0596,0.745,0.0098,0.0954,0.842,150.943,161493,4,89.12844,7,0
0.0869,0.00936,11,-31.446,1,0.041,0.843,0.00821,0.0712,0.0391,166.618,65000,3,25.97192,5,0
0.633,0.767,8,-3.934,0,0.0324,0.251,0.000279,0.0704,0.836,117.671,202960,4,23.65902,8,0
0.402,0.695,0,-8.921,0,0.0541,0.838,0.00114,0.0731,0.888,100.672,188373,4,25.10626,8,0
0.525,0.119,9,-13.772,1,0.0328,0.907,0.0,0.112,0.389,116.912,127667,4,26.24047,8,0
0.758,0.827,4,-6.151,0,0.0774,0.00328,0.000165,0.0951,0.506,97.515,248533,4,68.35075,11,1
0.795,0.64,1,-13.478,1,0.0294,0.0631,2.13e-06,0.0692,0.954,102.633,227573,4,20.74828,12,1
0.226,0.166,7,-13.014,0,0.0415,0.977,0.875,0.09,0.115,115.057,215293,3,41.43289,8,0
0.792,0.562,7,-11.379,1,0.0929,0.0152,7.48e-05,0.428,0.592,126.222,239933,4,32.85669,8,1
0.802,0.621,5,-7.932,0,0.0377,0.0975,0.0256,0.0627,0.81,95.906,242093,4,31.88573,11,1
0.576,0.708,7,-10.319,1,0.0401,0.0729,0.000581,0.0756,0.718,140.703,219267,4,36.42562,12,0
0.138,0.691,0,-7.976,1,0.0443,0.000377,0.786,0.0895,0.36,170.342,257520,4,44.77911,13,0
0.387,0.491,9,-16.064,0,0.0429,0.611,0.34,0.379,0.0695,99.357,645493,4,38.85083,27,0
0.561,0.452,8,-10.109,1,0.0291,0.858,0.0,0.129,0.623,119.959,141200,4,37.38302,7,0
0.42,0.939,9,-5.692,1,0.105,0.00116,0.0,0.305,0.423,131.481,168840,4,40.30715,6,0
0.319,0.665,11,-15.523,0,0.413,0.736,0.768,0.0949,0.0832,217.872,221867,4,26.56871,9,0
0.339,0.863,9,-9.519,1,0.0356,3.27e-05,0.000297,0.1,0.802,155.451,182893,4,55.4133,9,0
0.678,0.332,2,-14.893,1,0.0634,0.793,4.51e-06,0.138,0.895,79.257,136067,4,44.72797,7,0
0.685,0.68,0,-9.494,1,0.0427,0.256,0.784,0.0705,0.977,124.302,142933,4,36.12392,6,0
0.736,0.914,8,-6.408,0,0.0365,0.0982,0.173,0.0466,0.881,99.221,251926,4,58.85325,9,1
0.669,0.188,0,-17.534,0,0.0383,0.914,0.768,0.108,0.646,81.644,194760,4,32.08766,8,0
0.64,0.864,7,-6.576,1,0.0315,0.00832,0.0,0.123,0.7,102.026,268360,4,77.1279,11,1
0.595,0.904,2,-6.805,0,0.0349,0.0035,0.00378,0.0533,0.841,127.61,222147,4,49.09464,10,1
0.636,0.708,2,-6.759,1,0.0467,0.171,0.0,0.335,0.73,144.505,236107,4,37.96388,8,1
0.866,0.391,0,-7.632,1,0.0453,0.197,0.000377,0.0822,0.462,126.434,240867,4,61.97576,12,1
0.425,0.0448,9,-23.778,1,0.0528,0.966,3.28e-05,0.317,0.322,76.235,71773,3,21.80948,5,0
0.26,0.404,7,-17.741,0,0.0361,0.166,0.93,0.0778,0.351,135.849,349333,4,85.23989,12,0
0.274,0.0775,9,-23.801,1,0.0405,0.935,0.872,0.326,0.0712,133.743,793000,4,59.89669,38,0
0.533,0.967,7,-4.815,1,0.184,0.000218,0.137,0.178,0.0968,94.997,181733,3,24.86218,7,0
0.335,0.166,3,-20.491,1,0.0347,0.99,0.916,0.0816,0.325,137.699,593133,4,32.51736,27,0
0.705,0.107,8,-12.907,1,0.0614,0.891,0.0,0.261,0.702,114.623,38533,4,0.0,1,0
0.213,0.0706,7,-27.043,0,0.0463,0.897,0.0622,0.158,0.112,112.02,167733,3,28.67484,10,0
0.564,0.628,0,-6.933,1,0.0221,0.522,0.0,0.0891,0.462,89.977,245640,4,22.10218,12,1
0.693,0.733,9,-11.365,0,0.0467,0.0571,1.05e-06,0.205,0.899,100.191,267067,4,45.14818,12,1
0.415,0.825,2,-10.818,0,0.0543,0.0752,0.0,0.13,0.596,116.539,291627,4,40.94278,12,0
0.69,0.813,10,-5.614,0,0.0462,0.0502,0.0,0.0818,0.967,124.939,218667,4,37.90277,8,1
0.589,0.368,0,-12.979,1,0.0264,0.475,0.0,0.108,0.523,89.626,201400,4,32.73671,11,1
0.134,0.005,9,-35.951,1,0.0404,0.903,0.205,0.144,0.228,84.023,230267,4,27.40731,10,0
0.643,0.726,9,-9.314,1,0.0255,0.000772,0.00969,0.07,0.925,100.687,308333,4,26.44584,14,0
0.561,0.909,3,-7.878,1,0.0312,0.00118,0.46,0.0713,0.71,127.172,320693,4,35.78809,11,1
0.497,0.573,9,-12.278,1,0.038,0.0368,0.000532,0.0305,0.45,79.075,344170,4,47.80866,10,0
0.643,0.512,0,-7.308,1,0.309,0.743,1.29e-06,0.0816,0.656,129.348,136602,4,56.16952,6,0
0.701,0.469,3,-9.63,1,0.0305,0.534,0.00105,0.121,0.384,94.699,343893,4,23.3007,13,1
0.806,0.528,7,-12.126,1,0.0633,0.431,0.0,0.264,0.802,133.943,381040,4,48.44389,15,1
0.357,0.924,6,-13.238,0,0.0582,5.58e-06,0.833,0.979,0.262,93.579,242640,4,57.55581,10,0
0.467,0.664,10,-10.189,1,0.0479,0.0448,0.0,0.365,0.642,159.858,209960,4,24.40251,10,1
0.62,0.514,8,-7.948,1,0.0417,0.431,0.0,0.148,0.453,140.062,269027,4,45.91015,10,1
0.477,0.444,9,-8.912,1,0.045,0.000201,0.703,0.16,0.246,133.458,429080,3,27.11942,20,0
0.554,0.58,11,-8.05,0,0.0322,0.344,0.00842,0.0989,0.402,167.83,264200,4,56.52934,10,1
0.54,0.303,2,-19.708,1,0.269,0.927,3.93e-05,0.66,0.456,168.371,228360,4,51.10817,10,0
0.443,0.0711,1,-20.146,1,0.0486,0.989,0.894,0.101,0.596,175.02,172293,4,28.81157,10,0
0.315,0.408,4,-15.993,1,0.0301,0.941,0.962,0.143,0.31,114.078,240440,4,56.53198,10,0
0.377,0.0104,5,-28.311,1,0.032,0.957,0.952,0.131,0.0379,80.227,154067,3,36.39169,10,0
0.742,0.753,0,-5.782,1,0.0262,0.143,3.81e-05,0.123,0.878,121.519,290760,4,48.49339,13,1
0.578,0.271,1,-13.197,1,0.0277,0.953,1.95e-06,0.112,0.15,114.98,286773,4,35.17786,14,0
0.718,0.557,9,-10.679,1,0.0328,0.185,0.707,0.055,0.586,94.095,249880,4,43.43522,10,1
0.335,0.0534,7,-15.216,0,0.0373,0.953,0.642,0.0842,0.255,81.364,306160,4,65.41916,11,0
0.543,0.658,6,-8.091,1,0.0298,0.351,1.01e-06,0.0512,0.874,178.075,197880,4,34.42767,11,1
0.781,0.684,8,-10.282,1,0.0402,0.175,0.105,0.116,0.978,131.255,238733,4,40.56149,11,0
0.573,0.884,2,-7.189,1,0.0406,0.205,0.863,0.102,0.826,89.114,184200,4,61.64258,8,0
0.35,0.895,4,-2.947,1,0.0319,0.25,1.62e-06,0.232,0.696,174.183,128680,4,88.13754,4,0
0.813,0.836,7,-4.23,1,0.0881,0.178,6.63e-05,0.154,0.677,100.491,234133,4,23.9433,7,1
0.793,0.5,6,-13.108,0,0.0319,0.028,1.96e-05,0.186,0.833,123.017,243160,4,39.34949,12,1
0.175,0.967,10,-7.835,1,0.217,0.118,0.837,0.759,0.563,184.384,128800,4,44.64977,7,0
0.182,0.811,5,-5.682,1,0.0443,0.00029,1.07e-06,0.088,0.382,191.001,195600,4,42.05496,9,0
0.472,0.37,6,-9.817,1,0.0304,0.322,0.0,0.167,0.244,131.528,290533,4,44.79475,13,1
0.422,0.917,0,-4.903,1,0.0848,4.91e-05,1.34e-05,0.256,0.775,95.749,135227,4,32.12691,8,0
0.505,0.942,9,-4.228,1,0.0453,0.0323,0.00188,0.357,0.581,151.293,267453,4,38.97421,10,0
0.697,0.673,1,-4.828,1,0.0329,0.726,0.0643,0.115,0.717,114.135,181000,4,23.23181,8,0
0.342,0.792,5,-6.001,0,0.0391,0.000442,8.57e-06,0.142,0.431,149.744,264160,4,41.51147,10,1
0.372,0.196,7,-16.532,1,0.0486,0.629,0.1,0.293,0.252,60.063,401747,4,67.55751,13,0
0.596,0.934,0,-3.884,1,0.0391,0.0125,8.69e-05,0.94,0.488,101.013,271187,4,55.9682,10,1
0.523,0.823,0,-7.304,1,0.0324,0.575,0.0239,0.371,0.931,175.463,226493,4,42.74889,12,0
0.458,0.471,0,-8.44,0,0.0306,0.605,0.759,0.111,0.883,83.916,364387,3,36.57434,13,0
0.14,0.0582,7,-23.044,1,0.0384,0.936,0.653,0.0984,0.0352,92.53,741267,3,56.83273,34,0
0.384,0.611,7,-11.32,1,0.0296,0.103,0.264,0.143,0.433,146.502,204733,4,68.11234,9,0
0.447,0.319,8,-10.732,1,0.0264,0.63,1.35e-06,0.106,0.246,162.109,241307,4,31.43466,12,1
0.325,0.983,9,-4.899,1,0.0878,0.123,1.76e-05,0.259,0.786,83.595,123480,4,0.0,2,0
0.469,0.458,7,-13.583,1,0.0388,0.102,0.236,0.0908,0.107,123.932,337600,4,22.45599,13,0
0.645,0.328,7,-11.329,0,0.0275,0.481,0.0,0.0812,0.296,136.433,286067,4,78.50853,11,1
0.579,0.374,6,-16.054,0,0.0444,0.00445,0.892,0.348,0.401,164.28,310000,4,70.88173,9,0
0.692,0.465,0,-13.33,1,0.0536,0.714,0.625,0.0855,0.969,101.385,407400,4,18.12699,22,0
0.418,0.745,4,-7.389,1,0.0667,0.128,0.0,0.191,0.976,194.767,141173,4,50.04147,7,0
0.201,0.0193,7,-30.923,1,0.0462,0.972,0.214,0.0743,0.0396,80.918,232200,5,30.72736,13,0
0.742,0.552,5,-8.859,0,0.243,0.0993,0.0,0.379,0.617,90.018,264733,4,21.57619,10,1
0.641,0.573,9,-9.198,1,0.0485,0.191,0.0,0.317,0.5,149.826,209427,5,38.54258,11,1
0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,182733,4,30.97522,9,1
0.526,0.811,1,-3.818,1,0.0338,0.444,0.0,0.0635,0.719,160.98,276933,4,29.97714,13,1
0.336,0.105,9,-14.24,1,0.0324,0.727,0.0,0.121,0.134,96.378,341933,3,21.06346,17,0
0.648,0.815,1,-5.391,0,0.0232,0.275,0.000193,0.076,0.759,102.259,277467,4,57.75914,12,1
0.609,0.42,7,-12.594,1,0.029,0.00191,6.31e-06,0.183,0.24,75.967,194307,4,48.62731,7,0
0.585,0.667,2,-7.23,1,0.0317,0.301,1.02e-05,0.0486,0.574,113.096,208360,4,42.69424,11,1
0.658,0.869,10,-5.174,1,0.0689,0.0589,0.000179,0.168,0.966,192.14,324507,4,20.77928,17,0
0.775,0.951,7,-9.318,1,0.0722,0.0117,0.015,0.285,0.445,113.896,331760,4,18.37148,13,1
0.432,0.486,2,-12.5,1,0.0565,0.313,0.0,0.0874,0.962,204.932,118707,4,39.71916,6,0
0.871,0.55,0,-7.878,1,0.307,0.0377,0.0,0.278,0.719,96.996,223827,4,41.6224,9,1
0.531,0.344,6,-12.92,1,0.0578,0.379,0.159,0.348,0.598,167.91,166373,4,23.90729,9,0
0.546,0.905,4,-7.016,1,0.0285,4.52e-05,0.0461,0.158,0.758,137.798,278413,4,20.57509,12,0
0.506,0.827,4,-8.788,0,0.0341,0.000214,0.0027,0.0937,0.687,126.815,263867,4,32.65323,12,1
0.454,0.488,2,-15.192,1,0.0459,0.275,0.851,0.13,0.597,142.045,448573,4,26.64193,27,0
0.878,0.607,11,-9.032,0,0.149,0.0748,0.0,0.659,0.735,129.472,261773,4,48.71616,12,1
0.761,0.423,4,-10.152,0,0.0694,0.0953,0.00166,0.0872,0.75,167.973,331813,4,33.95836,15,1
0.559,0.582,4,-13.48,0,0.0415,0.331,0.00113,0.261,0.871,137.033,253227,4,45.80895,13,0
0.633,0.764,0,-7.212,1,0.323,0.32,3.4e-06,0.234,0.522,94.971,228173,4,25.45874,8,0
0.691,0.731,4,-10.446,0,0.0343,0.21,0.000415,0.194,0.743,109.862,306840,4,71.74129,10,1
0.462,0.164,2,-17.911,0,0.0513,0.664,0.00143,0.285,0.469,137.105,169440,4,33.66889,10,0
0.288,0.243,5,-11.83,1,0.0319,0.702,0.0535,0.133,0.167,110.961,198333,4,42.9814,9,0
0.765,0.573,0,-11.243,1,0.0324,0.138,1.92e-05,0.221,0.74,110.434,181133,4,61.2397,9,1
0.42,0.668,2,-8.65,1,0.0332,0.0797,0.835,0.0777,0.971,163.002,156173,4,68.25626,5,0
0.495,0.609,7,-9.902,1,0.0339,0.42,0.0,0.187,0.33,135.671,257440,4,35.87782,12,1
0.792,0.694,8,-8.496,0,0.33,0.0619,2.32e-05,0.25,0.804,177.094,309773,4,28.68133,18,1
0.602,0.911,0,-6.615,1,0.0387,0.0174,3.47e-05,0.0735,0.851,92.357,402413,4,32.10443,16,1
0.393,0.722,0,-13.58,0,0.0415,0.496,3.64e-05,0.237,0.458,94.251,942827,4,25.79598,42,0
0.421,0.878,11,-7.867,1,0.133,0.682,0.0251,0.41,0.594,94.384,98493,4,37.58052,5,0
0.464,0.214,9,-13.957,1,0.0328,0.892,9.86e-05,0.0928,0.464,96.481,175267,4,28.692,9,0
0.544,0.895,7,-14.212,1,0.0535,0.00834,0.801,0.341,0.199,128.049,161893,4,74.70917,5,0
0.267,0.828,2,-12.491,0,0.0883,0.0553,0.0241,0.105,0.296,95.533,368667,4,38.74717,13,0
0.743,0.584,1,-11.274,0,0.0281,0.104,0.0,0.0755,0.818,91.914,294267,4,46.26699,12,1
0.363,0.332,7,-12.906,0,0.0342,0.883,0.115,0.175,0.558,87.741,257267,4,30.12533,11,0
0.465,0.54,1,-7.097,1,0.0277,0.177,2.82e-06,0.106,0.234,75.88,296333,4,29.83822,12,1
0.383,0.659,4,-5.558,1,0.0312,0.117,0.0,0.0778,0.327,140.795,353027,4,21.30337,16,1
0.662,0.819,1,-4.869,1,0.261,0.0302,0.0,0.218,0.675,178.393,291632,4,28.40081,13,1
0.576,0.56,0,-7.536,0,0.0308,0.473,0.0,0.102,0.895,161.754,219427,4,33.73305,10,0
0.787,0.606,11,-9.522,0,0.195,0.0182,0.000328,0.342,0.477,94.631,262613,4,34.81488,9,0
0.193,0.296,0,-12.531,1,0.0371,0.971,0.931,0.108,0.0696,122.65,133853,4,42.87632,9,0
0.626,0.863,0,-4.625,1,0.0362,0.0862,0.000841,0.0793,0.636,97.067,211453,4,41.68036,9,1
0.663,0.462,2,-8.784,0,0.0252,0.306,0.0,0.0687,0.431,76.794,295000,4,54.08457,12,1
0.866,0.315,7,-17.73,1,0.0609,0.000926,0.0311,0.123,0.695,95.906,217627,4,72.10285,9,1
0.501,0.376,5,-10.617,1,0.027,0.462,0.0,0.162,0.153,136.871,273427,4,24.57315,16,1
0.4,0.317,7,-10.249,0,0.0317,0.732,5.03e-05,0.086,0.108,107.845,230933,4,35.70766,10,1
0.443,0.682,2,-9.501,0,0.0302,0.869,0.00576,0.162,0.62,112.16,326333,4,55.06764,17,0
0.536,0.823,1,-10.696,1,0.0687,0.111,0.000432,0.0543,0.916,200.128,289740,4,30.02508,14,1
0.604,0.455,0,-9.373,1,0.0795,0.304,4.94e-05,0.124,0.723,135.519,149880,3,22.15812,11,0
0.45,0.111,2,-11.312,1,0.0405,0.817,0.0,0.134,0.782,201.308,221147,4,29.92575,12,0
0.601,0.914,2,-4.748,1,0.0468,0.00518,1.84e-06,0.0649,0.736,138.587,227200,4,42.88113,12,1
0.541,0.44,10,-12.206,1,0.031,0.191,0.0,0.114,0.232,140.273,255667,4,35.1788,13,1
0.647,0.746,2,-10.597,1,0.0437,0.195,0.0,0.0271,0.946,98.991,246267,4,27.97003,11,1
0.739,0.575,9,-8.757,1,0.0434,0.777,0.00159,0.0828,0.968,91.81,148800,4,40.03257,8,0
0.386,0.319,4,-16.512,1,0.0332,0.776,0.965,0.106,0.661,157.614,239600,3,27.11581,9,1
0.68,0.937,10,-5.427,0,0.0397,0.642,0.00057,0.162,0.906,91.294,262960,4,30.11454,14,0
