PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,target
9531.607800703296,18.818187316774043,3.338322846329345,2.241445903333582,0.3240741902824243,0.2958489638603906,-0.44303183749022623,0.12815903149500374,0.03596235111507548,-0.023006631944796456,0
-24215.39136766532,-60.81109274204306,0.5669309705125667,3.2992434112911067,0.31618866861541556,0.06374540799210386,-0.38651134258039593,-0.22219513587187203,0.002528455970243964,-0.01861967814421677,1
-100842.3924905721,47.8283644408967,7.555978578397729,-0.8814805587376489,-0.6679393653513666,0.386467258148721,0.38260259448922007,-0.05390927395665484,-0.1246745770617356,0.14648181908079627,0
313317.6082847349,-20.712530287642515,9.749470621899475,4.311949548566797,0.33421134670094854,-0.10844043037750012,-0.2196993154798974,0.16173851503724526,0.13437730023659006,0.051828403241893715,0
65317.60775376657,23.320359302493106,2.8133851909658913,2.265058843254522,0.3150098293507979,0.09226963729382286,0.049794234247135576,-0.37730038864129306,-0.1556754241906289,0.10464406537777761,1
33050.608161697644,-9.143158915859681,12.913577860117131,-1.8328179695715454,0.4012339287521213,-0.06159393096870221,-0.20364365486689298,0.17223249128782975,-0.05959345929908048,-0.013025451343253955,0
98757.60819155598,-16.653259542579402,3.847786193594627,-1.712242162376299,0.4111940813549355,0.36529972728829135,0.4409820505753779,-0.0008657593819289976,-0.18612675232982867,0.12383700272717875,1
-139509.39195265688,2.665290283040657,17.1915361127468,1.0508291262222391,0.2881326397989996,-0.3783089424936158,-0.07210242517528791,-0.11540528576885105,0.028604312119475506,0.04028658176130848,0
-103175.39189673348,-11.491358002633087,0.8375637847255154,-2.7583587382755597,0.3674566471839274,-0.39207031917086893,-0.20209328258741233,0.7481384289733443,-0.04353574632790478,0.001161859504527239,0
-1269.3917742304427,-24.066962580311703,-1.8011826073672452,5.311175160106307,0.24324427047291414,0.2347070994392857,0.19541723574810932,0.156481053965261,-0.14560768715207043,0.02725966424866283,1
-90269.39143599686,-52.66873190601265,3.9253316294704677,-3.784438944277231,-0.5622176300354864,-0.007173140142835395,-0.3878226874361606,-0.05619226828084302,0.3988030079688537,0.05054779600083993,0
34264.60808216906,-10.535842800079655,-2.4932246708513737,-0.674337316339977,0.3692829937608191,0.21658880778649203,0.28710294222188004,0.1970397501883033,0.022479257808049026,0.015142839247351839,0
-57215.39242467592,37.475476628246675,-0.2310529143998327,1.2216313026324737,-0.7056199090233164,-0.11247084483381259,0.07617913005079338,-0.4987657385838723,0.12186462441018588,-0.2166579757396273,0
3624.607995246892,-1.0727900413379865,0.5747919129379099,4.276472130039308,0.25558536108713253,0.20663085306448914,0.3916952927042499,0.07425056987345972,0.783461894205647,-0.057898341961465156,0
-21482.391753913445,-25.2319722477372,-1.0113907163462887,-4.723232687767072,-0.5502827510711096,0.2243936824544899,0.23120253497383708,0.06339346846409008,-0.1573124868551505,0.012505093496795372,1
-53495.392169229104,11.577682101288827,-3.5140059148962193,4.290651187745276,0.2402981268571957,0.07927167271222281,0.13847739183468763,0.08310228205607878,-0.115742896917879,-0.08487495168021131,1
77584.60814825736,-14.356445914486605,1.4627471267485785,4.302250161650259,0.2790988801661045,0.3069851752164097,0.38210931283540434,0.05457982783208369,-0.1824131068662586,0.0129707872899484,1
38677.60774520247,21.16857114901811,-1.9725672637054081,3.3052247164697848,0.2764781113253253,-0.1062712768284288,0.1163356946406343,-0.3793690773807964,0.09476000270457044,-0.19453746326220625,0
196264.60827969926,-22.750004717913505,6.888724273689187,5.296909166621155,0.3129321100697039,0.324937207686022,-0.18695226241162466,-0.24705711021801757,-0.029272419069043876,-0.06158740568262174,0
